case_id,case_family,document_type,ambiguity_level,missingness_level,noise_level,conflict_level,document_complexity,domain_risk,evidence_strength,ambiguity_bucket,direct_hallucination,casulo_hallucination,hallucination_reduction,residual_delta_index,delta_control_score,evidence_coverage,invented_fields,unsupported_fields,decision
SEED-404-STOCH-0022-PARSER_DOCUMENTAL,parser_documental,service_intake,89,62,1,24,3,low,47,A4_extreme,62,19,43,60,87,43,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0023-PARSER_DOCUMENTAL,parser_documental,service_intake,18,0,31,13,2,medium,89,A0_very_low,38,11,27,9,91,87,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0024-PARSER_DOCUMENTAL,parser_documental,service_intake,80,62,54,93,4,low,31,A3_high,77,24,53,76,82,26,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0025-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,98,63,93,1,4,low,34,A4_extreme,73,23,50,59,84,27,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0026-SOFTWARE_REVIEW,software_review,release_notes,72,50,2,33,2,high,55,A3_high,98,29,69,52,88,52,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0027-PARSER_DOCUMENTAL,parser_documental,email_request,87,56,68,73,3,medium,32,A4_extreme,86,27,59,71,82,26,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0028-SOFTWARE_REVIEW,software_review,repo_summary,86,91,55,65,3,high,20,A4_extreme,100,43,57,86,82,15,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0029-SOFTWARE_REVIEW,software_review,test_report,17,57,97,86,2,high,43,A0_very_low,100,32,68,58,85,39,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0030-RULE_EXTRACTION,rule_extraction,policy,20,89,95,52,5,high,33,A0_very_low,100,42,58,66,85,29,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0031-SOFTWARE_REVIEW,software_review,repo_summary,18,75,79,35,1,high,45,A0_very_low,90,26,64,54,88,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0032-AUDIT_DOCUMENTAL,audit_documental,policy_audit,51,70,34,2,2,high,51,A2_medium,89,26,63,50,89,48,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0033-RULE_EXTRACTION,rule_extraction,business_rule_sheet,77,19,92,19,1,medium,56,A3_high,85,24,61,36,85,50,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0034-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,64,39,31,19,1,medium,59,A3_high,70,20,50,42,88,56,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0035-RULE_EXTRACTION,rule_extraction,policy,81,1,86,52,2,high,59,A4_extreme,100,32,68,36,83,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0036-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,91,43,62,87,5,medium,36,A4_extreme,93,30,63,68,82,30,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0037-RULE_EXTRACTION,rule_extraction,procedure,73,37,49,53,5,high,50,A3_high,100,41,59,52,85,46,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0038-AUDIT_DOCUMENTAL,audit_documental,policy_audit,100,70,79,39,3,high,26,A4_extreme,100,40,60,73,83,20,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0039-PARSER_DOCUMENTAL,parser_documental,service_intake,49,20,82,51,1,low,59,A2_medium,50,14,36,38,85,55,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0040-RULE_EXTRACTION,rule_extraction,acceptance_criteria,65,70,33,65,1,high,38,A3_high,100,33,67,69,86,34,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0041-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,94,87,33,30,3,medium,28,A4_extreme,100,32,68,76,84,23,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0042-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,63,48,25,86,1,medium,46,A3_high,84,24,60,62,85,43,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0043-RULE_EXTRACTION,rule_extraction,procedure,45,5,12,100,4,high,70,A2_medium,100,33,67,39,86,68,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0044-SOFTWARE_REVIEW,software_review,incident_log,84,45,23,70,4,high,45,A4_extreme,100,39,61,62,85,41,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0045-RULE_EXTRACTION,rule_extraction,acceptance_criteria,97,27,82,1,3,medium,52,A4_extreme,99,30,69,41,85,46,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0046-RULE_EXTRACTION,rule_extraction,policy,58,31,62,11,3,medium,61,A2_medium,84,26,58,35,87,57,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0047-PARSER_DOCUMENTAL,parser_documental,form_record,71,4,69,71,4,low,60,A3_high,62,20,42,40,83,55,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0048-RULE_EXTRACTION,rule_extraction,procedure,78,1,11,97,1,high,64,A3_high,100,29,71,45,84,61,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0049-SOFTWARE_REVIEW,software_review,incident_log,60,96,39,64,1,high,27,A2_medium,100,34,66,81,84,23,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0050-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,50,80,32,43,4,high,41,A2_medium,100,35,65,65,87,38,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0051-SOFTWARE_REVIEW,software_review,repo_summary,56,76,68,3,2,high,42,A2_medium,100,31,69,55,87,38,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0052-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,37,95,83,63,4,high,27,A1_low,100,39,61,76,83,23,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0053-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,63,25,21,87,4,medium,57,A3_high,91,29,62,51,85,54,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0054-PARSER_DOCUMENTAL,parser_documental,service_intake,56,16,9,52,4,low,70,A2_medium,53,17,36,35,88,67,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0055-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,61,78,52,61,1,high,33,A3_high,100,31,69,72,85,29,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0056-PARSER_DOCUMENTAL,parser_documental,service_intake,93,75,58,1,4,medium,35,A4_extreme,83,26,57,63,86,30,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0057-SOFTWARE_REVIEW,software_review,incident_log,58,46,1,23,4,high,62,A2_medium,99,31,68,44,89,60,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0058-SOFTWARE_REVIEW,software_review,test_report,90,69,90,78,2,high,22,A4_extreme,100,41,59,80,81,16,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0059-AUDIT_DOCUMENTAL,audit_documental,policy_audit,9,34,86,58,3,medium,61,A0_very_low,73,23,50,37,87,58,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0060-SOFTWARE_REVIEW,software_review,repo_summary,95,39,70,58,3,medium,40,A4_extreme,100,33,67,60,83,34,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0061-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,71,80,23,92,1,medium,29,A3_high,96,28,68,82,83,25,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0062-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,62,94,91,92,5,high,15,A3_high,100,47,53,89,80,10,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0063-PARSER_DOCUMENTAL,parser_documental,checklist,39,50,80,60,2,medium,47,A1_low,67,20,47,53,85,43,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0064-RULE_EXTRACTION,rule_extraction,policy,77,77,72,11,2,medium,34,A3_high,100,30,70,63,85,29,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0065-RULE_EXTRACTION,rule_extraction,business_rule_sheet,8,21,40,90,1,medium,70,A0_very_low,67,19,48,36,87,68,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0066-RULE_EXTRACTION,rule_extraction,policy,89,17,15,83,5,medium,56,A4_extreme,100,35,65,52,84,52,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0067-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,95,34,82,91,4,medium,35,A4_extreme,100,36,64,66,80,29,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0068-RULE_EXTRACTION,rule_extraction,acceptance_criteria,45,56,28,11,4,high,58,A2_medium,100,32,68,43,90,55,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0069-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,18,79,26,18,3,low,54,A0_very_low,50,15,35,50,90,52,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0070-AUDIT_DOCUMENTAL,audit_documental,policy_audit,1,4,48,65,3,medium,81,A0_very_low,59,18,41,20,89,80,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0071-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,66,15,21,6,3,high,73,A3_high,82,25,57,26,89,70,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0072-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,54,27,56,84,2,medium,54,A2_medium,83,25,58,50,84,50,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0073-RULE_EXTRACTION,rule_extraction,policy,48,16,50,64,1,medium,64,A2_medium,76,22,54,38,86,61,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0074-SOFTWARE_REVIEW,software_review,repo_summary,6,90,21,3,4,high,55,A0_very_low,89,28,61,49,91,54,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0075-SOFTWARE_REVIEW,software_review,repo_summary,3,73,25,29,4,high,59,A0_very_low,89,28,61,46,91,58,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0076-RULE_EXTRACTION,rule_extraction,policy,31,89,26,94,1,medium,35,A1_low,94,27,67,77,85,33,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0077-RULE_EXTRACTION,rule_extraction,acceptance_criteria,68,86,75,10,4,medium,32,A3_high,100,35,65,66,85,27,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0078-RULE_EXTRACTION,rule_extraction,business_rule_sheet,71,54,75,22,3,high,44,A3_high,100,36,64,53,86,39,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0079-PARSER_DOCUMENTAL,parser_documental,email_request,26,85,87,62,4,medium,33,A1_low,79,25,54,68,85,29,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0080-AUDIT_DOCUMENTAL,audit_documental,policy_audit,42,12,14,85,4,high,70,A2_medium,93,30,63,38,87,68,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0081-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,81,64,73,80,4,medium,28,A4_extreme,100,36,64,75,82,23,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0082-PARSER_DOCUMENTAL,parser_documental,email_request,53,31,62,47,4,medium,57,A2_medium,70,22,48,43,86,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0083-RULE_EXTRACTION,rule_extraction,business_rule_sheet,14,98,73,92,4,medium,28,A0_very_low,100,35,65,79,83,25,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0084-SOFTWARE_REVIEW,software_review,release_notes,14,22,85,35,5,medium,69,A0_very_low,79,26,53,26,88,66,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0085-PARSER_DOCUMENTAL,parser_documental,form_record,5,50,78,23,1,low,62,A0_very_low,41,12,29,35,89,59,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0086-PARSER_DOCUMENTAL,parser_documental,checklist,56,56,89,5,5,medium,47,A2_medium,76,25,51,46,87,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0087-AUDIT_DOCUMENTAL,audit_documental,policy_audit,80,91,94,36,5,medium,20,A3_high,100,38,62,78,82,14,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0088-SOFTWARE_REVIEW,software_review,release_notes,94,29,59,83,5,high,43,A4_extreme,100,44,56,61,82,37,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0089-RULE_EXTRACTION,rule_extraction,business_rule_sheet,12,5,24,4,4,medium,91,A0_very_low,57,18,39,7,92,90,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0090-RULE_EXTRACTION,rule_extraction,procedure,5,89,28,6,2,high,54,A0_very_low,83,25,58,49,91,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0091-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,57,29,64,31,2,medium,59,A2_medium,76,23,53,39,86,55,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0092-RULE_EXTRACTION,rule_extraction,policy,61,27,95,81,2,medium,47,A3_high,99,30,69,52,82,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0093-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,53,8,16,63,5,high,72,A2_medium,96,31,65,33,87,69,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0094-SOFTWARE_REVIEW,software_review,release_notes,70,77,93,59,5,high,26,A3_high,100,46,54,74,83,20,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0095-SOFTWARE_REVIEW,software_review,repo_summary,69,14,95,95,3,medium,48,A3_high,100,31,69,51,81,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0096-RULE_EXTRACTION,rule_extraction,business_rule_sheet,37,2,7,69,4,medium,79,A1_low,77,24,53,28,88,77,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0097-RULE_EXTRACTION,rule_extraction,business_rule_sheet,13,48,20,41,5,medium,66,A0_very_low,82,27,55,39,90,65,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0098-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,4,14,4,68,3,high,82,A0_very_low,68,21,47,25,90,82,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0099-RULE_EXTRACTION,rule_extraction,acceptance_criteria,70,74,0,27,1,medium,46,A3_high,87,25,62,62,88,43,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0100-SOFTWARE_REVIEW,software_review,release_notes,30,16,52,29,5,medium,74,A1_low,77,25,52,24,89,71,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0101-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,87,94,7,44,3,medium,29,A4_extreme,100,32,68,81,84,25,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0102-RULE_EXTRACTION,rule_extraction,procedure,29,78,33,35,4,high,48,A1_low,100,35,65,57,89,46,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0103-SOFTWARE_REVIEW,software_review,release_notes,19,42,91,66,2,high,53,A0_very_low,94,28,66,45,86,50,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0104-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,41,5,45,0,1,medium,81,A2_medium,52,14,38,14,90,78,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0105-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,38,29,66,91,5,high,54,A1_low,100,36,64,49,85,50,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0106-AUDIT_DOCUMENTAL,audit_documental,policy_audit,87,92,89,56,4,medium,16,A4_extreme,100,38,62,85,81,10,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0107-RULE_EXTRACTION,rule_extraction,policy,29,15,63,37,4,medium,71,A1_low,79,25,54,26,88,68,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0108-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,91,87,44,19,4,medium,29,A4_extreme,100,34,66,73,84,24,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0109-AUDIT_DOCUMENTAL,audit_documental,policy_audit,54,94,82,79,5,high,21,A2_medium,100,45,55,83,82,16,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0110-SOFTWARE_REVIEW,software_review,incident_log,85,89,33,59,2,high,25,A4_extreme,100,38,62,82,83,21,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0111-PARSER_DOCUMENTAL,parser_documental,service_intake,81,5,81,90,3,medium,52,A4_extreme,77,24,53,48,81,46,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0112-RULE_EXTRACTION,rule_extraction,business_rule_sheet,73,34,91,7,2,high,52,A3_high,100,31,69,40,86,46,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0113-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,47,37,13,82,2,high,58,A2_medium,92,27,65,51,87,56,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0114-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,83,72,91,85,4,medium,21,A4_extreme,100,38,62,81,81,15,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0115-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,13,28,19,57,1,medium,73,A0_very_low,55,15,40,32,90,72,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0116-SOFTWARE_REVIEW,software_review,repo_summary,17,56,62,88,5,high,49,A0_very_low,100,38,62,56,86,46,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0117-SOFTWARE_REVIEW,software_review,test_report,65,16,44,59,3,high,62,A3_high,100,31,69,40,85,58,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0118-SOFTWARE_REVIEW,software_review,repo_summary,3,30,32,69,2,high,71,A0_very_low,75,22,53,34,89,70,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0119-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,13,71,58,38,3,high,51,A0_very_low,90,28,62,51,89,49,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0120-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,50,86,11,94,5,high,34,A2_medium,100,41,59,80,85,32,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0121-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,85,18,32,81,2,medium,54,A4_extreme,88,26,62,52,84,50,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0122-SOFTWARE_REVIEW,software_review,incident_log,9,14,7,6,2,high,90,A0_very_low,54,15,39,11,93,89,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0123-RULE_EXTRACTION,rule_extraction,procedure,13,67,48,9,5,medium,59,A0_very_low,84,28,56,41,91,57,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0124-SOFTWARE_REVIEW,software_review,test_report,27,46,13,70,2,high,61,A1_low,88,26,62,48,88,60,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0125-RULE_EXTRACTION,rule_extraction,acceptance_criteria,23,47,64,53,3,high,56,A1_low,100,31,69,45,87,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0126-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,92,27,74,45,3,high,47,A4_extreme,100,35,65,50,83,41,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0127-RULE_EXTRACTION,rule_extraction,policy,17,34,33,16,5,medium,74,A0_very_low,76,25,51,26,91,72,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0128-RULE_EXTRACTION,rule_extraction,policy,73,28,26,43,2,medium,59,A3_high,86,25,61,44,86,55,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0129-RULE_EXTRACTION,rule_extraction,business_rule_sheet,68,14,44,6,2,high,70,A3_high,89,26,63,27,88,66,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0130-RULE_EXTRACTION,rule_extraction,procedure,73,89,65,58,1,high,24,A3_high,100,37,63,80,83,19,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0131-RULE_EXTRACTION,rule_extraction,business_rule_sheet,69,54,40,80,5,medium,41,A3_high,100,38,62,66,84,37,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0132-RULE_EXTRACTION,rule_extraction,business_rule_sheet,2,35,89,12,5,high,69,A0_very_low,91,30,61,24,90,66,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0133-RULE_EXTRACTION,rule_extraction,procedure,19,17,60,25,2,high,75,A0_very_low,75,22,53,21,89,72,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0134-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,88,9,80,4,2,medium,62,A4_extreme,63,19,44,30,85,56,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0135-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,92,40,59,87,3,medium,38,A4_extreme,100,33,67,67,82,33,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0136-SOFTWARE_REVIEW,software_review,incident_log,67,0,28,36,4,medium,74,A3_high,80,25,55,27,87,70,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0137-PARSER_DOCUMENTAL,parser_documental,service_intake,87,78,45,40,2,medium,31,A4_extreme,80,24,56,73,84,26,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0138-RULE_EXTRACTION,rule_extraction,business_rule_sheet,51,91,15,74,4,medium,33,A2_medium,100,35,65,78,85,31,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0139-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,26,90,0,34,5,high,48,A1_low,100,33,67,61,89,47,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0140-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,63,72,18,0,2,high,50,A3_high,92,27,65,53,89,47,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0141-RULE_EXTRACTION,rule_extraction,procedure,83,33,67,34,2,high,50,A4_extreme,100,33,67,48,85,45,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-404-STOCH-0142-AUDIT_DOCUMENTAL,audit_documental,policy_audit,29,9,15,36,5,medium,82,A1_low,68,22,46,21,90,80,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
